text,label
"tuyệt_vời , nơi thường đến , âm_thanh , ánh_sáng ca_sĩ không chê vào đâu được , giá_cả quá hợp_lý .",1
"cần đến trải_nghiệm , quán đa_dạng món ăn từ a đến á âu , đặc_biệt món mì sốt kem , bánh plan món mình ghiền nhất .",1
ăn 1 lần không bao_giờ ghé lại .,0
quán rộng_rãi nhân_viên nhiệt_tình .,1
"ước gì có đánh_giá 0 sao , đồ_ăn dở tệ , không có quầy tráng_miệng , không có quầy đồ_ăn chế_biến sẵn , tệ vãi .",0
"lúc khách đang ăn mà sao nói_chuyện kì vậy , không tý lịch_sự .",0
"ăn rất ngon , nhân_viên nhiệt_tình , rửa bếp liên_tục .",1
"phục_vụ quá chậm , tệ .",0
"vào ăn từ 1h mà tới 2h30 món chưa ra xong , ăn được 1 món đợi nửa tiếng .",0
làm và phục_vụ quá chậm .,0
"mình hay ngồi ở đây lắm , service phục_vụ ổn lắm nha mọi người .",1
"việc kẹp hoá_đơn in mực cacbon rất độc , mất vệ_sinh an_toàn thực_phẩm , đề_nghị không được làm như_vậy .",1
"quán ăn rộng_rãi , nhiều món ốc ngon , phục_vụ nhanh , quán ăn vặt nổi_tiếng ở sài_gòn .",1
"đồ_ăn cũng ngon , giá_cả vừa_phải .",1
"rất ok , đồ_ăn ngon , lịch_sự .",1
"không_gian quan rất quen_thuộc với mình , mình thích phong_cách uống bia draft và gặm sườn nướng giá ở đây hợp_lý và món ăn khá ổn , có_điều phục_vụ còn chậm , cần cải_thiện hơn .",1
"quán đậm chất hội_an , phù_hợp chụp hình sống ảo , không có máy_lạnh nên rất nóng , đồ_ăn bình_thường nhưng khá mắc .",1
"nhân_viên không thân_thiện , nhất_là mr_cường .",0
"nhân_viên thấy trẻ_con tư_vấn cẩu_thả làm_việc không có tâm , cho con đi sinh_nhật trải_nghiệm quá tệ không bao_giờ quay lại .",0
"cám_ơn bạn phúc , và các bạn trực ca tối_ngày 15 / 2 nhé , dễ_thương và tác_nghiệp rất tốt .",1
"đồ_ăn buffe tươi ngon , dịch_vụ tốt .",1
"ngon , tuyệt , quản_lý dễ_thương .",1
"không_gian rất đẹp , màu hơi tối tối sang , kiểu fusion giữa việt tân_thời với trung_quốc đồ_ăn lạ , đẹp_mắt , ngon .",1
"quán ăn ngon , riêng_tư , phục_vụ tốt .",1
"view quán ngồi lề_đường khá hay , đồ_ăn ok , mỗi_tội đi toilet hơi bất_tiện nhẹ .",1
"đồ_ăn kém , gọi cá_linh thì lấy cá trám cỏ thay_thế , gọi gà ta thì lấy gà_công_nghiệp thay_thế , giá quá cao .",0
đồ_ăn ngon sạch_sẽ nóng_sốt phục_vụ nhiệt_tình .,1
"1 nồi lẩu ăn 5 người rất no , đầy_đủ các loại , ngon và đậm_đà , phục_vụ ổn .",1
nhân_viên quản_lý phát_ngôn thiếu lời_nói không có tính chuyên_nghiệp thiếu ý_thức .,0
phở cuốn tại hưng bền là một món ăn không_thể bỏ_qua nếu bạn muốn tìm_kiếm hương_vị truyền_thống kết_hợp với sự tinh_tế trong cách chế_biến .,1
"ốc ngon , nhân_viên vui_vẻ .",1
"đi ngay chương_trình đi 3 tính 2 mà order đồ_ăn không lên đủ món , chủ_yếu là không lên thịt order tận 4 đợt vẫn không lên được tí thịt nào không đáng tiền và tgian đã bỏ ra .",0
"đúng là "" tâm vị "" , ăn bằng tâm , đợi 40p chưa có món , 1 tiếng lẩu mới sôi .",0
"nó thực_sự tốt , khi có người mình yêu , tôi muốn chắc_chắn rằng cô ấy sẽ nếm thử bữa ăn nhiều món ở đây , ông chủ người pháp cũng rất thân_thiện .",1
"thái_độ nhân_viên rất tệ , đồ_ăn bình_thường .",0
ngon bò nhừ .,1
đồ_ăn ngon nhưng cơ_sở vật_chất cũ xuống_cấp .,0
ăn chán lắm .,0
"quán có không_gian đẹp , nhạc_nhẹ nhàng dễ_chịu , phong_cách phục_vụ nhanh , đồ_ăn vừa_miệng .",1
ngồi chờ món sò_huyết nướng mọi có 45p .,0
"quá tệ , ai ăn_ở đây xong hối_hận cả đời đặt món xong chờ đã_đời nhân_viên báo hết đồ tính tiền cắt_cổ đãi sinh_nhật mà chờ hơn 1 tiếng đồ_ăn mới lên được 1 món .",0
"ai muốn biết chi_tiết thì cứ hỏi tôi , nhà_hàng phục_vụ theo kiểu như ép_buộc , chất_lượng phục_vụ quá kém , tinh_thần phục_vụ chả giống ai trong dịch_vụ phục_vụ .",0
"món hàn_quốc ngon , giá trung_bình cao , không_gian vừa_phải .",1
"sang_trọng , thức_ăn ngon .",1
nhà_hàng thiếu chuyên_nghiệp .,0
"không_gian yên_tĩnh , đồ chay ăn rất ngon , cũng là chỗ mẹ tui rất thích , tui ăn xong cũng rất thích lun .",1
quán chật giá cao .,0
"quán sạch_sẽ , mát , giá phải_chăng , bánh_mì nóng giòn thơm và thịt bò ăn không quá ngon nhưng đủ để thưởng_thức khi thèm beefsteak .",1
"nhà_hàng sang_trọng và lãng_mạn nằm ngay giữa lòng sài_gòn , đồ_ăn ngon và nhân_viên tuyệt_vời .",1
"quán ăn ngon , nêm vừa vị , giá hợp_lý rau tự chọn , miễn_phí nước_lọc miễn_phí rất thích_hợp di với bạn_bè , gia_đình .",1
ngon_ăn sạch dĩa luôn nhé .,1
"ngon , giá thì hơi cao so với bình_dân .",1
thịt không tươi .,0
"mình lên ăn hai lần rồi , tuỳ cảm_nhận mỗi người , giá cao hơn chỗ khác chủ_yếu do mặt_bằng .",1
"quán nhậu bình_dân , hải_sản chế_biến tướng đối vừa_miệng .",1
"quán thực_sự rất mất vệ_sinh , đồ_ăn rất dở .",0
"chân_dung đĩa cơm_rang lợn 65k , ăn phí mồm thật_sự ngập dầu_mỡ , nhạt_nhẽo , chờ lâu và phục_vụ chán .",0
không_gian đẹp đồ_ăn rất ngon .,1
"đồ_ăn khá ngon , nhân_viên quán rất nhiệt_tình .",1
"biển không sóng , yên_bình , các món ăn tạm ổn .",1
"lẩu ăn ngon , nhân_viên phục_vụ cũng ổn .",1
"rất không hài_lòng về dịch_vụ , đây là lần thứ 3 gặp tình_trạng order xong không đem món ra , câu đến hết giờ báo bếp nghĩ .",0
"nhà_hàng to vậy_mà để quầy line có ruồi nhìn rất mất vệ_sinh , nhân_viên còn lủng_củng quá đi ăn mà nhìn mặt nhân_viên người buồn người vui , một trải_nghiệm tối cuối tuần so bad .",0
"chả không ngon , không ngon như ngày trước , một trong những quán bún_chả không ngon nhất mình từng ngồi .",0
"địa_điểm thoáng mát , view hồ rất đẹp , đồ uống được , đương_nhiên giá sẽ cao hơn các quán cafe bình_thường .",1
"quán đồ_ăn ngon , rộng , thoáng , chủ quán nhiệt_tình .",1
"order tô hủ_tiếu mực , ăn xong về bị trúng_thực ra khám bsi bảo do hải_sản không tươi bị ngâm lâu , lần đầu ăn hải_sản mà bị .",0
quán không có app đơn tài_xế đến mới biết có đơn .,0
"cũng ổn nhưng có_điều hơi ế , khăn ướt khá hôi mùi gián móc .",1
"giá đắt , thái_độ phục_vụ kém từ nhân_viên đến chủ quán .",0
"đồ_ăn kém , phục_vụ quá kém không bao_giờ quay lại .",0
nhân_viên tuyệt_vời nhà_hàng rộng_rãi đồ_ăn ngon .,1
"ăn xong 1 món đợi 30 , phục_vụ chậm .",0
"quán khá phù_hợp cho các buổi gia_đình , hẹn_hò thân_mật với không_gian vừa đủ yên_tĩnh vừa đủ thoáng , đồ_ăn cũng tạm ổn nhưng chỉ có 1 chỗ mình không ok lắm là óc heo có_thể chưa được làm sạch nên hơi tanh ( mình đã từng ăn nhiều chỗ và cũng từng tự chế_biến óc heo rồi nên mình ăn được bình_thường , chỉ có nhà_hàng này thì mình thấy hơi tanh thôi ) bánh_cuốn khá ngon nên các bạn đến nhà_hàng hãy dùng thử nhé , các bạn nam muốn dẫn bạn gái đi hẹn_hò các buổi đầu_tiên thì đây cũng là lựa_chọn thích_hợp vừa_phải , giá tầm trung .",1
"good value , 39k cho một mẹt như hình , thịt , rau tươi , quán buổi tối dong nghẹt , tầm 200 chỗ ngồi mà kín chỗ .",1
"phục_vụ rất tệ quán nên đổi tên là quán chờ , bạn muốn ăn phải chờ ít_nhất 40 phút đến 1 tiếng mới có rau và nước măm để ăn , vãi thực_sự , lần đầu đên tiên đến ăn và không bao_giờ ăn lại .",0
"đồ_ăn nêm nếm cũng được , khẩu_phần hơi nhỏ , không_gian rộng_rãi , sạch_sẽ .",1
"đồ_ăn nhiều món phong_phú và đa_dạng , phục_vụ nhiệt_tình nhưng đồ_ăn chưa được ngon lắm .",1
"không nói về đồ_ăn nhưng về nhân_viên thì không ổn lắm , sẽ không quay lại lần 2 đâu , mong quán cải_thiện chất_lượng nhân_viên .",0
"thái_độ nhân_viên chảnh chẹ , kêu thêm nước trà thì đứng chề môi khó_chịu , tới đổ nước trà vài ky thì đổ lan ra ngoài rồi đỏng_đảnh đi , không 1 lời xin_lỗi hay lấy khăn lau chỗ nước đổ tràn ra .",0
"vừa vô bỏ xe đã bị bảo_vệ thái_độ nên quay ra luôn , nên xem_lại thái_độ nhân_viên .",0
"sử_dụng đồ đông_lạnh cũ ( tokbokki phô_mai bắp bị chua ) , phản_hồi nhưng không nhận được bất_kì lời giải_thích hay xin_lỗi nào từ nhân_viên , phần dịch_vụ ổn , refill liên_tục .",0
không có gì đặc_biệt để thu_hút mình .,0
trời mưa 1 cái giột không có chỗ ngồi luôn .,0
"địa_điểm yên_tĩnh trong ngõ , quán thoáng mát .",1
siêu đắt .,0
"quán đặc_trưng món bắc , món ăn khá đa_dạng , đẩy đủ phở , bún , cơm_chiên , phở xào , đồ uống mình đánh_giá đặc_sắc cafe thìn , quán ngon quận 1 nên ghé , 138 yersin .",1
"nhà minh đến đây mỗi tuần , món ăn ngon nhất sài_gòn , phục_vụ chuẩn 5sao , rộng_rãi , ấm_cúng , lịch_thiệp , love love .",1
"đồ_ăn dở , cơm nhiều và dở , sốt trộn không có , khô queo , trứng chiên chín hết trơn lấy gì trộn , bò bằm lại ghi là bò , dở ẹt , dở tệ giá 60k quá mắc , quá dở .",0
"ăn cũng khá ngon , buffe 60k 1 người , có món khô , nước , chè , máy_lạnh , không_gian cũng rộng , có chỗ đỗ xe ô_tô .",1
"đồ_ăn ngon , nhân_viên thân_thiện .",1
"không_gian yên_tĩnh , sạch_sẽ đẹp nha mọi nguòi ơi .",1
"phục_vụ siêu tệ , giá đắt so với mặt_bằng chung , sẽ không bao_giờ ghé lại lần nữa .",0
"thức_ăn ngon , giá_cả phải_chăng , không_gian thoáng , toạ_lạc gần sân_bay là một lợi_thế kinh_doanh ẩm_thực .",1
bán mắc mà_lại không ngon .,0
"món ăn ổn , phục_vụ ok không_gian quá nóng baci xe xa và nhân_viên khó_chịu kiểu bất_cần giữ xe nói_chuyện vô_duyên .",0
"bán cái lẩu 370k , nói hết gân bỏ nạm gầu xong không có gì bỏ toàn bò viên , thua cái lẩu 150k , chưa gặp chỗ nào bán hàng láo vậy .",0
ngon á .,1
"đẹp quá , không_khí ấm_cúng quá , nhất_là về đêm , đồ_ăn 10000 / 10 , rất nhiều đồ_ăn ả_rập .",1
"quán dê ngon tại khu_vực quận 10 , giá_cả hợp_lý .",1
những_ai không thích ăn ngọt có_thể cân_nhắc chỗ này nhé mình thấy đồ_ăn không ngon cho lắm .,0
"hương_vị thơm ngon , hay mua để tặng người_thân , và gửi đi mỹ .",1
giữ xe tốn_phí nhà_hàng mà thu phí giữ xe .,0
"quán đông khách , ngồi trên lầu sẽ bất_tiện trong việc lấy thức_ăn .",1
"đồ_ăn ngon , nhân_viên nhiệt_tình , đáng để đến thử trải_nghiệm đồ nhật , nhất_định sẽ quay lại .",1
"món ăn ngon , giá_thành hợp_lí .",1
"làm lâu , hơn 20 phút không ra được món ăn cứ chờ thôi .",0
"thái_độ phục_vụ kém , tư_vấn như hét vào mặt khách , thịt siêu mỏng , màu tái tái như không được tươi , không bao_giờ quay lại .",0
"k muốn đánh_giá 1 nhưng cả gia_đình đi ăn thì bị đau bụng hết , mà bị đau bụng chưa từng thấy , quá mất vệ_sinh .",0
quán hải_sản siêu tươi siêu ngon ( vị chưa phải là đỉnh nhất ) nhưng siêu tươi luôn í hic hic .,1
ăn cũng rất ok .,1
"nêu viet sẽ viet rât nhieu ngắn_gọn , rất tệ .",0
"bún ngon , ốc siêu siêu to , tươi , riêu cua nguyên_chất không pha thịt như riêu cua ở nhiều hàng khác , đáng thử nha mọi người .",1
"nên đào_tạo lại nhân_viên , phục_vụ không chuyên_nghiệp 1 tý nào , nên cho đi các chi_nhánh khác mà học_tập lại .",0
"tối có dj đánh nhạc khá chill , đồ uống giá hơi cao .",1
"phục_vụ quá chậm , không thông_báo trước thời_gian cho khách_hàng , để chờ lâu mới báo là món làm mất cả tiếng đồ_ăn mắc , phụ_thu quá nhiều , phụ_thu cả tiền giữ xe .",0
"ra món rất lâu , gọi phục_vụ chắc 2 , 3l chưa mang nước ra mặc_dù là nước_ngọt , muỗng đũa chén cũng không có phải tự đi lấy .",0
"tiết_canh , dê nướng tảng , dê xào , lẩu dê , hơi lèo_tèo nặng trình_bày , hơi đắt .",0
"quản_lí không tư_vấn khách_hàng từ cửa xong gọi đồ không cho order , thái_độ phục_vụ không ổn , khi gọi đồ nhưng không cho áp_dụng khuyến_mại .",0
"hải_sản tươi ngon , cơm_chiên hải_sản ngon , sò_huyết nướng mọi con bự vỏ sạch_sẽ , ăn nóng ngon kinh , hến xúc bánh_đa có gia_vị ngon .",1
"đồ_ăn chán mà mắc quá_trời , 1 lát cá bớp kho là 150k .",0
đồ_ăn ngon giá_cả ổn quán hơi đông vào giờ cao_điểm phục_vụ ok .,1
"thức_ăn tạm ổn , dịch_vụ tệ , nhân_viên nói_chuyện riêng và tập_trung tiếp khách tây , không ngó tới bàn mình dù gọi rất lâu .",0
"quán quản_lý nhân_viên quá kém , lừa_gạt tiền .",0
5 sao cho với chất_lượng và giá .,1
"cơm làm quá lâu , dịch_vụ tệ , không bao_giờ quay lại .",0
"gần nhà , nghe review trên tóp tóp nên qua ăn thử mà ăn bát phở đùi 75k không bằng bát phở đùi 50k ở gần chợ trung hoa nhân chính , đắt , không có gì đặc sâc .",0
thịt bò với móng rất dai .,0
chưa ăn nhưng nhìn sạch_sẽ .,1
"đồ_ăn ngon , lên món nhanh , nhân_viên take care rất nhiệt_tình , sẽ giới_thiệu cho bạn_bè .",1
"mát nhưng quán đồ mồi quá mắc , dọn ra lèo_tèo vài miếng , bếp nấu quá tệ , 2 sao cho cảnh_quan .",0
menu lẩu giá 1 kiểu tính tiên thì đội lên gấp đôi khuyên mọi người không nên ăn quán này đề ăn binh thường không ngon .,0
"giá hơi mắc , khẩu_phần gỏi lẩn thịt vịt hơi ít so với giá 50k , giá mặt_bằng nên có khác , ai thích giá bình_dân thì không phù_hợp với quán này , 1 bún 15k , 1 dĩa gỏi 50k .",0
"quán cơm của mỹ tại việt_nam , quá chặt chém .",0
"thi_thoảng ăn đổi gió ok , nhiều đồ_ăn kèm , phục_vụ ok , panchan ăn ngon .",1
"đã ăn lẩu ở đây 2 lần , nói_chung mọi thứ đều ổn , thấy món gỏi tôm này lạ , chứ các món khác không lạ .",1
phở đặc mì_chính ăn cực_kỳ tệ nhưng thuê review nói nước hầm xương các kiểu mình chưa bao_giờ đánh_giá 1 sao quán ăn nào nhưng cực_kỳ khó_chịu khi gặp phải trường_hợp này xin đừng lừa_dối khách_hàng .,0
"tuyệt_vời quá , vậy là có_thể thưởng_thức món lẩu cua_đồng và gà_ri chiên mắm chuẩn thanh vũ 79 ngay tại trung_tâm hà_nội rồi .",1
